StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
212262,7.0,7.0,NG,6.0,NG,8.0,6.0,NG,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,NG,NG,8.0,8.0,9.0,NG,8.0,NG,8.0,NG,7.0,7.0,7.0,7.0,NG,NG
212322,7.0,7.0,NG,6.0,NG,8.0,7.0,NG,NG,8.0,5.0,NG,7.0,NG,NG,6.0,6.0,NG,NG,7.0,6.0,7.0,NG,8.0,NG,7.0,NG,6.0,7.0,6.0,5.0,NG,NG
212049,6.0,7.0,NG,7.0,NG,7.0,7.0,NG,NG,8.0,7.0,NG,7.0,NG,NG,7.0,7.0,NG,NG,8.0,8.0,8.0,NG,9.0,NG,8.0,NG,7.0,8.0,7.0,7.0,NG,NG
210279,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
211111,NG,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,NG,NG
210655,NG,NG,NG,NG,NG,7.0,5.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
211728,6.0,5.0,NG,6.0,NG,6.0,6.0,NG,NG,6.0,6.0,NG,6.0,NG,NG,8.0,6.0,NG,NG,7.0,9.0,7.0,NG,8.0,NG,7.0,NG,7.0,6.0,8.0,7.0,NG,NG
213011,8.0,9.0,9.0,7.0,8.0,9.0,7.0,7.0,NG,7.0,7.0,8.0,7.0,NG,6.0,7.0,8.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,10.0,7.0,8.0,9.0,7.0,8.0,NG,7.0
210625,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
213308,6.0,7.0,5.0,7.0,7.0,9.0,7.0,7.0,NG,7.0,6.0,7.0,7.0,NG,6.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,NG,8.0
211695,8.0,9.0,NG,9.0,NG,9.0,8.0,NG,NG,10.0,6.0,NG,7.0,NG,NG,8.0,8.0,NG,NG,9.0,8.0,8.0,NG,10.0,NG,8.0,NG,8.0,9.0,7.0,6.0,NG,NG
211940,8.0,7.0,NG,7.0,NG,8.0,8.0,NG,NG,8.0,7.0,NG,8.0,NG,NG,8.0,8.0,NG,NG,8.0,9.0,9.0,NG,9.0,NG,8.0,NG,8.0,9.0,9.0,7.0,NG,NG
210541,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
212536,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,NG,6.0,8.0,7.0,7.0,NG,8.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,NG,9.0
211948,7.0,7.0,NG,7.0,NG,7.0,7.0,NG,NG,9.0,7.0,NG,7.0,NG,NG,7.0,7.0,NG,NG,9.0,9.0,8.0,NG,10.0,NG,9.0,NG,7.0,8.0,9.0,7.0,NG,NG
212972,5.0,6.0,NG,7.0,NG,7.0,7.0,NG,NG,6.0,5.0,NG,6.0,NG,NG,7.0,7.0,NG,6.0,6.0,7.0,6.0,6.0,7.0,NG,6.0,NG,6.0,6.0,7.0,6.0,NG,NG
211585,5.0,7.0,NG,7.0,NG,8.0,7.0,NG,NG,6.0,6.0,NG,6.0,NG,NG,7.0,8.0,NG,NG,7.0,7.0,7.0,NG,8.0,NG,7.0,NG,6.0,8.0,7.0,7.0,NG,NG
212677,7.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,NG,8.0,6.0,8.0,6.0,NG,5.0,6.0,9.0,7.0,7.0,8.0,6.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,NG,8.0
213220,6.0,6.0,NG,6.0,7.0,6.0,6.0,8.0,NG,5.0,5.0,6.0,6.0,NG,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,4.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,NG,NG
211115,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
210482,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
211469,NG,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,6.0,NG,NG,NG
212092,6.0,6.0,NG,7.0,NG,7.0,7.0,NG,NG,6.0,4.0,NG,5.0,NG,NG,9.0,7.0,NG,NG,6.0,6.0,6.0,NG,9.0,NG,6.0,NG,6.0,8.0,7.0,5.0,NG,NG
211658,6.0,6.0,NG,7.0,NG,7.0,7.0,NG,NG,6.0,5.0,NG,5.0,NG,NG,7.0,8.0,NG,NG,6.0,7.0,7.0,NG,9.0,NG,6.0,NG,6.0,8.0,8.0,7.0,NG,NG
212145,7.0,7.0,NG,6.0,NG,7.0,7.0,NG,NG,8.0,5.0,NG,6.0,NG,NG,6.0,7.0,NG,NG,8.0,6.0,7.0,NG,9.0,NG,7.0,NG,7.0,6.0,7.0,6.0,NG,NG
210501,NG,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,NG,NG
210823,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,7.0,9.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
211095,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,5.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
212061,7.0,6.0,NG,6.0,NG,7.0,7.0,NG,NG,7.0,5.0,NG,7.0,NG,NG,6.0,6.0,NG,NG,7.0,7.0,7.0,NG,8.0,NG,6.0,NG,6.0,6.0,7.0,7.0,NG,NG
211890,8.0,8.0,NG,9.0,NG,9.0,9.0,NG,NG,9.0,6.0,NG,7.0,NG,NG,9.0,9.0,NG,NG,7.0,9.0,9.0,NG,10.0,NG,9.0,NG,8.0,9.0,9.0,7.0,NG,NG
210740,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,5.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
212027,8.0,8.0,NG,6.0,NG,8.0,7.0,NG,NG,7.0,5.0,NG,7.0,NG,NG,6.0,8.0,NG,NG,8.0,7.0,7.0,NG,9.0,NG,7.0,NG,7.0,9.0,6.0,6.0,NG,NG
212423,6.0,6.0,NG,6.0,NG,7.0,6.0,NG,NG,5.0,7.0,NG,5.0,NG,NG,7.0,7.0,NG,NG,7.0,8.0,7.0,NG,8.0,NG,5.0,NG,7.0,8.0,8.0,6.0,NG,NG
211796,6.0,6.0,NG,6.0,NG,8.0,6.0,NG,NG,6.0,6.0,NG,8.0,NG,NG,6.0,6.0,NG,NG,9.0,8.0,7.0,NG,8.0,NG,7.0,NG,6.0,8.0,9.0,6.0,NG,NG
211816,6.0,7.0,NG,9.0,NG,9.0,8.0,NG,NG,9.0,8.0,NG,9.0,NG,NG,9.0,9.0,NG,NG,9.0,8.0,9.0,NG,9.0,NG,9.0,NG,8.0,10.0,9.0,8.0,NG,NG
211656,7.0,7.0,NG,8.0,NG,8.0,8.0,NG,NG,8.0,5.0,NG,8.0,NG,NG,9.0,7.0,NG,NG,9.0,7.0,8.0,NG,10.0,NG,6.0,NG,8.0,8.0,7.0,7.0,NG,NG
211091,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,6.0,8.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
213047,6.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,NG,6.0,6.0,6.0,5.0,NG,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,NG,6.0
211364,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,7.0,NG,5.0,NG,NG,NG
210922,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,10.0,9.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
210455,NG,NG,NG,NG,NG,7.0,4.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,4.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
212612,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,NG,7.0,6.0,6.0,5.0,NG,3.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,NG,6.0
212871,8.0,8.0,8.0,7.0,8.0,7.0,9.0,10.0,NG,9.0,7.0,8.0,6.0,NG,6.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0,10.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,NG,8.0
211103,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
210224,NG,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,NG,NG,7.0,NG,NG,NG
212924,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,NG,6.0,4.0,6.0,6.0,NG,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,NG,NG
210942,NG,NG,NG,NG,NG,8.0,5.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,NG,NG
213294,10.0,10.0,8.0,10.0,8.0,9.0,9.0,10.0,NG,10.0,7.0,10.0,8.0,NG,6.0,7.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,7.0,NG,8.0
212110,7.0,7.0,NG,6.0,NG,7.0,8.0,NG,NG,9.0,6.0,NG,7.0,NG,NG,7.0,7.0,NG,NG,8.0,8.0,8.0,NG,9.0,NG,7.0,NG,8.0,7.0,8.0,5.0,NG,NG
212415,6.0,7.0,NG,6.0,NG,8.0,6.0,NG,NG,8.0,6.0,NG,4.0,NG,NG,6.0,7.0,NG,NG,6.0,6.0,7.0,NG,8.0,NG,7.0,NG,6.0,7.0,6.0,6.0,NG,NG
210570,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
211233,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,9.0,7.0,NG,NG,NG,NG,NG,6.0,NG,9.0,NG,NG,NG
212703,6.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,NG,8.0,6.0,9.0,9.0,NG,6.0,7.0,6.0,7.0,8.0,10.0,9.0,10.0,9.0,7.0,7.0,10.0,8.0,7.0,8.0,9.0,7.0,NG,7.0
211070,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
212210,5.0,6.0,NG,7.0,NG,7.0,6.0,NG,NG,6.0,6.0,NG,7.0,NG,NG,8.0,6.0,NG,NG,8.0,8.0,7.0,NG,8.0,NG,7.0,NG,7.0,7.0,8.0,6.0,NG,NG
210418,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,5.0,NG,7.0,NG,NG,NG
211377,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,6.0,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
212607,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,NG,8.0,5.0,8.0,6.0,NG,5.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,NG,NG
211211,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
210109,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,NG,NG
213269,6.0,6.0,NG,7.0,NG,7.0,7.0,NG,NG,6.0,5.0,NG,4.0,NG,NG,6.0,7.0,NG,6.0,NG,6.0,6.0,NG,9.0,NG,6.0,NG,5.0,8.0,6.0,NG,NG,NG
211853,5.0,7.0,NG,5.0,NG,6.0,7.0,NG,NG,9.0,5.0,NG,7.0,NG,NG,6.0,6.0,NG,NG,9.0,7.0,8.0,NG,8.0,NG,8.0,NG,7.0,7.0,6.0,5.0,NG,NG
212896,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,NG,6.0,6.0,7.0,7.0,NG,8.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,7.0,NG,9.0
211647,6.0,7.0,NG,7.0,NG,7.0,7.0,NG,NG,9.0,6.0,NG,7.0,NG,NG,8.0,6.0,NG,NG,8.0,8.0,9.0,NG,9.0,NG,8.0,NG,8.0,8.0,8.0,6.0,NG,NG
210236,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
211361,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,9.0,10.0,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,NG,NG
211850,6.0,6.0,NG,6.0,NG,6.0,6.0,NG,NG,6.0,5.0,NG,4.0,NG,NG,9.0,7.0,NG,NG,NG,6.0,6.0,NG,9.0,NG,5.0,NG,5.0,7.0,8.0,NG,NG,NG
210926,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,5.0,NG,7.0,NG,NG,NG
210673,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,5.0,NG,7.0,NG,NG,NG
211026,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
210863,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
213045,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,NG,8.0,7.0,8.0,7.0,NG,6.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,NG,8.0
212808,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,NG,6.0,7.0,6.0,5.0,NG,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,NG,8.0
213128,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,NG,7.0,6.0,7.0,6.0,NG,6.0,6.0,6.0,5.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,NG,6.0
210664,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
210034,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
212576,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,NG,6.0,6.0,6.0,4.0,NG,6.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,NG,7.0
210150,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
210076,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,10.0,9.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,NG,NG
210689,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,9.0,NG,7.0,NG,NG,NG
210226,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,6.0,NG,9.0,NG,NG,NG
210966,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
210334,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,NG,NG
211505,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,NG,NG
212292,8.0,9.0,NG,7.0,NG,9.0,10.0,NG,NG,9.0,5.0,NG,7.0,NG,NG,9.0,9.0,NG,NG,9.0,8.0,9.0,NG,10.0,NG,8.0,NG,9.0,10.0,8.0,8.0,NG,NG
210913,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,NG,NG
211495,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
211700,6.0,6.0,NG,7.0,NG,7.0,7.0,NG,NG,7.0,5.0,NG,4.0,NG,NG,7.0,6.0,NG,NG,6.0,6.0,7.0,NG,7.0,NG,7.0,NG,6.0,7.0,7.0,5.0,NG,NG
213242,6.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,NG,7.0,6.0,6.0,6.0,NG,5.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,7.0,9.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,NG,6.0
211484,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,8.0,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
211220,NG,NG,NG,NG,NG,10.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,9.0,10.0,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,NG,NG
213314,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,NG,10.0,6.0,9.0,8.0,NG,5.0,7.0,7.0,7.0,8.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,8.0,8.0,9.0,7.0,6.0,NG,8.0
213010,5.0,6.0,NG,7.0,NG,7.0,6.0,NG,NG,6.0,5.0,NG,4.0,NG,NG,6.0,6.0,NG,6.0,6.0,7.0,6.0,6.0,8.0,NG,6.0,NG,6.0,7.0,6.0,6.0,NG,NG
211538,6.0,6.0,NG,6.0,NG,6.0,6.0,NG,NG,5.0,5.0,NG,4.0,NG,NG,6.0,6.0,NG,NG,6.0,7.0,6.0,NG,8.0,NG,6.0,NG,6.0,6.0,7.0,6.0,NG,NG
211345,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,NG,NG
212508,6.0,7.0,NG,8.0,NG,8.0,8.0,NG,NG,9.0,6.0,NG,7.0,NG,NG,8.0,8.0,NG,NG,8.0,7.0,7.0,NG,9.0,NG,9.0,NG,7.0,9.0,8.0,6.0,NG,NG
210223,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,9.0,10.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
211053,NG,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
212048,6.0,8.0,NG,7.0,NG,8.0,8.0,NG,NG,8.0,6.0,NG,7.0,NG,NG,7.0,8.0,NG,NG,8.0,7.0,7.0,NG,9.0,NG,8.0,NG,7.0,9.0,7.0,7.0,NG,NG
213145,7.0,7.0,7.0,9.0,8.0,9.0,8.0,7.0,NG,8.0,7.0,8.0,9.0,NG,7.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,7.0,8.0,6.0,8.0,10.0,9.0,8.0,NG,10.0
211529,6.0,7.0,NG,6.0,NG,6.0,7.0,NG,NG,5.0,4.0,NG,4.0,NG,NG,7.0,7.0,NG,NG,4.0,6.0,6.0,NG,7.0,NG,4.0,NG,6.0,7.0,6.0,6.0,NG,NG
212845,6.0,8.0,7.0,7.0,7.0,9.0,6.0,6.0,NG,8.0,6.0,8.0,8.0,NG,4.0,6.0,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,6.0,8.0,6.0,7.0,8.0,7.0,8.0,NG,6.0
212596,7.0,6.0,9.0,7.0,9.0,8.0,6.0,9.0,NG,7.0,6.0,7.0,7.0,NG,5.0,6.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,NG,6.0
210695,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
212818,6.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,NG,7.0,6.0,8.0,6.0,NG,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,10.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,NG,9.0
213263,8.0,10.0,9.0,9.0,7.0,10.0,8.0,10.0,NG,10.0,7.0,9.0,8.0,NG,6.0,8.0,7.0,8.0,9.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,8.0,7.0,NG,8.0
212315,6.0,6.0,NG,8.0,NG,8.0,6.0,NG,NG,7.0,6.0,NG,7.0,NG,NG,7.0,6.0,NG,NG,8.0,8.0,8.0,NG,9.0,NG,6.0,NG,6.0,8.0,7.0,8.0,NG,NG
210843,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,5.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
212733,6.0,6.0,NG,7.0,8.0,8.0,6.0,7.0,NG,5.0,7.0,6.0,7.0,NG,9.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,NG,8.0
210211,NG,NG,NG,NG,NG,10.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
212386,7.0,7.0,NG,5.0,NG,7.0,6.0,NG,NG,8.0,5.0,NG,4.0,NG,NG,6.0,6.0,NG,NG,6.0,7.0,6.0,NG,8.0,NG,6.0,NG,7.0,7.0,5.0,6.0,NG,NG
212451,8.0,6.0,NG,7.0,NG,7.0,8.0,NG,NG,8.0,6.0,NG,6.0,NG,NG,8.0,8.0,NG,NG,7.0,8.0,8.0,NG,9.0,NG,6.0,NG,7.0,8.0,8.0,7.0,NG,NG
211396,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,NG,NG
210818,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
212661,6.0,6.0,7.0,7.0,9.0,7.0,7.0,8.0,NG,6.0,6.0,6.0,6.0,NG,8.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,9.0,6.0,NG,9.0
