StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
16507,6.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0
16508,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0
16509,6.0,8.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0
16510,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,9.0,7.0,8.0,6.0,9.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0
16511,6.0,6.0,7.0,6.0,7.0,7.0,6.0,9.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0
16512,7.0,7.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,8.0,7.0,8.0,10.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0
16513,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,10.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,10.0,8.0,7.0,8.0,6.0,10.0,8.0,7.0,8.0,10.0
16514,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,9.0,6.0,6.0,9.0
16515,8.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0,10.0,9.0,7.0,9.0,9.0,9.0,8.0,7.0,7.0,9.0
16516,8.0,7.0,9.0,8.0,10.0,7.0,7.0,10.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,7.0,8.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0
16517,7.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0
16518,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,10.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0,10.0,10.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,7.0,9.0
16519,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
16520,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,9.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,9.0
16521,8.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,10.0,9.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0
16522,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,9.0,7.0,6.0,8.0
16523,6.0,7.0,9.0,8.0,9.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,10.0,9.0,8.0,7.0,8.0
16524,6.0,6.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0
16525,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
16526,7.0,8.0,8.0,7.0,6.0,8.0,7.0,9.0,7.0,9.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0
16527,8.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,7.0,9.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,9.0,7.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0
16528,6.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,6.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0
16529,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0
16530,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
16531,9.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,10.0,9.0,7.0,7.0,9.0,8.0,7.0,10.0,8.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,10.0
16532,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,10.0,7.0,10.0,9.0,7.0,6.0,7.0,6.0,7.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0
16533,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0
16534,7.0,7.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,6.0,7.0,7.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,9.0,8.0,7.0,10.0
16535,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0
16536,6.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,10.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0
16537,7.0,8.0,8.0,9.0,7.0,10.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,7.0,9.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,7.0,8.0
16538,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0
16539,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0
16540,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0
16541,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,7.0,8.0
16542,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0
16543,7.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,8.0,10.0,8.0,9.0,9.0,10.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0
16544,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,9.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0
16545,8.0,8.0,10.0,7.0,10.0,8.0,9.0,10.0,7.0,9.0,7.0,8.0,6.0,9.0,8.0,10.0,7.0,9.0,7.0,7.0,9.0,9.0,7.0,10.0,10.0,7.0,10.0,8.0,8.0,9.0,7.0,7.0,9.0
16546,6.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0
16547,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0
16548,8.0,8.0,8.0,8.0,10.0,9.0,8.0,8.0,9.0,10.0,8.0,10.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0
16549,8.0,8.0,8.0,6.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,10.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0
16550,6.0,10.0,6.0,8.0,6.0,8.0,9.0,8.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,8.0,10.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,9.0
16551,6.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,9.0,8.0,7.0,6.0,8.0
16552,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
16553,7.0,6.0,7.0,9.0,9.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0
16554,7.0,7.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,9.0,7.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,9.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0
16555,6.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,7.0,10.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0
16556,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,9.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,10.0,8.0,6.0,7.0,7.0,9.0,7.0,6.0,6.0,9.0
16557,7.0,8.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,9.0,10.0,10.0,7.0,10.0,7.0,8.0,10.0,9.0,8.0,8.0,8.0
16558,6.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,9.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0
16559,7.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,7.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,8.0,9.0
16560,8.0,8.0,7.0,7.0,8.0,7.0,8.0,10.0,6.0,7.0,6.0,7.0,6.0,9.0,8.0,9.0,10.0,8.0,7.0,6.0,8.0,7.0,7.0,10.0,9.0,7.0,9.0,7.0,8.0,7.0,6.0,6.0,9.0
16561,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0
16562,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,9.0,7.0,9.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0
16563,6.0,6.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,9.0,9.0,7.0,6.0,8.0
16564,7.0,9.0,8.0,8.0,10.0,8.0,7.0,9.0,9.0,9.0,7.0,10.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0
16565,8.0,8.0,10.0,8.0,10.0,9.0,8.0,10.0,8.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0
16566,7.0,6.0,8.0,6.0,8.0,7.0,6.0,10.0,8.0,7.0,6.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0
16567,6.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,8.0
16568,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,7.0,8.0,7.0,8.0,9.0,7.0,9.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,6.0,6.0,10.0,7.0,7.0,7.0,10.0
16569,6.0,8.0,7.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,10.0,7.0,8.0,7.0,9.0,9.0,7.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0
16570,7.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,10.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0
16571,8.0,7.0,8.0,8.0,10.0,9.0,7.0,10.0,8.0,9.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0
16572,9.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,9.0,6.0,7.0,9.0,8.0,7.0,6.0,9.0
16573,8.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,10.0,9.0,8.0,10.0,7.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0
16574,9.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,6.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0
16575,7.0,9.0,8.0,8.0,9.0,10.0,10.0,9.0,7.0,10.0,7.0,8.0,6.0,9.0,7.0,9.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,9.0,9.0,8.0,7.0,10.0,9.0,6.0,6.0,10.0
16576,6.0,6.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0
16577,7.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0
16578,7.0,6.0,8.0,6.0,8.0,8.0,6.0,9.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0
16579,6.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0
16580,8.0,9.0,8.0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,9.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,10.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0
16581,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0
16582,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0
16583,7.0,9.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,9.0,6.0,8.0,6.0,7.0,6.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0
16584,7.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0
16585,7.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,8.0,7.0,9.0
16586,6.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0
16587,7.0,7.0,8.0,7.0,10.0,8.0,6.0,9.0,9.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,6.0,9.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,10.0,9.0,8.0,8.0
16588,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,9.0
16589,8.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,6.0,6.0,7.0,8.0,7.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
16590,8.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,10.0,7.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0,6.0,9.0
16591,8.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0
16592,7.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,7.0,6.0,9.0
16593,8.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0
16594,6.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,9.0,7.0,6.0,9.0
16595,7.0,6.0,8.0,6.0,7.0,6.0,6.0,9.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0
16596,8.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,8.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,10.0,8.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,10.0,6.0,8.0,7.0,7.0
16597,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,9.0
16598,6.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,7.0,7.0,6.0,9.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0
16599,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
16600,8.0,9.0,10.0,9.0,9.0,8.0,9.0,10.0,7.0,10.0,7.0,9.0,8.0,9.0,8.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,7.0,7.0,10.0
16601,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0
16602,7.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,9.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0
16603,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0
16604,6.0,7.0,9.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,10.0,6.0,7.0,6.0,8.0,8.0,8.0
16605,6.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,8.0,6.0,7.0,9.0,8.0,6.0,7.0,7.0
16606,7.0,7.0,8.0,7.0,8.0,6.0,6.0,9.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0
